X_IMAGE,Y_IMAGE,Label
826.2518,7582.6255,0
6720.5225,7600.73,1
3083.9653,7580.6577,1
46.0031,7593.8057,1
6782.3579,7601.0513,1
9207.8086,7603.1465,1
835.988,7595.1719,0
7380.6689,7599.1865,1
8990.6758,7604.231,1
1020.6755,7599.1343,1
2409.2871,7599.7109,1
7994.644,7601.8623,1
6393.6914,7557.3208,1
632.6459,7584.6982,1
6695.4033,7596.6973,1
7364.1172,7595.3755,1
4276.2861,7572.6606,1
5945.0449,7541.8149,1
2495.3274,7578.0483,0
2144.5627,7590.7002,1
6053.4248,7571.5034,1
953.595,7603.1807,1
3619.6707,7608.8599,1
9172.1709,7591.0308,1
3148.7175,7588.7739,1
8547.708,7582.0308,1
5357.7729,7598.877,1
338.3018,7596.6021,1
5358.4175,7529.2695,1
1505.5178,7567.354,0
5093.7485,7592.6782,1
4274.0781,7597.5435,1
2072.647,7602.4067,1
9088.5068,7587.4111,1
8653.1914,7575.8027,1
20.1938,7602.5288,0
6073.0317,7574.1479,1
2482.5737,7576.3472,0
1178.7684,7580.3286,1
2185.8494,7595.5835,1
8976.1641,7595.6548,1
4101.3574,7603.707,1
2132.2383,7568.6016,1
3411.364,7577.6812,1
4489.4341,7602.4146,1
2476.9993,7602.2061,0
2489.5244,7593.3853,0
3597.333,7600.6968,1
2069.9314,7595.1753,1
551.2175,7612.979,1
3079.9331,7595.29,1
9214.4961,7595.0078,1
5520.916,7597.543,0
8912.2988,7600.1445,1
3390.7676,7591.4282,1
1519.6362,7612.8945,1
4620.1143,7613.8501,0
1827.5099,7611.4771,1
2939.967,7585.1216,1
7055.2041,7596.9053,1
5387.4902,7604.0049,1
5221.6943,7550.1221,1
7383.4209,7609.3818,1
1227.4492,7601.3462,1
4162.9717,7607.5781,1
8679.9961,7579.2373,1
5469.5752,7602.4966,1
837.8011,7607.6074,1
7240.4971,7614.9873,1
9177.8916,7582.002,1
5263.5942,7550.4707,1
5363.1777,7610.3188,1
8455.1777,7542.4204,1
5326.7334,7596.1772,1
3381.5183,7603.9297,1
5346.9639,7587.459,1
8971.0762,7603.312,1
6133.1011,7600.5713,1
5357.4121,7587.356,1
1513.7191,7606.9995,1
7989.8442,7590.2671,1
5318.1289,7581.084,1
9031.7744,7611.6011,1
6358.2075,7609.3486,1
3159.7205,7594.4937,1
2319.8433,7613.0376,1
1078.3839,7610.561,1
2942.292,7602.6567,1
7980.0347,7579.4927,1
6060.2373,7549.814,1
5676.103,7586.8384,1
2922.0083,7618.0156,1
2522.8757,7487.8086,1
1242.7974,7618.9868,1
4186.6143,7606.4985,1
8897.709,7619.0024,1
3071.1416,7592.7651,1
8977.7725,7606.4082,1
360.9318,7592.8135,1
626.5872,7599.1602,1
9001.7871,7604.7788,1
6132.8574,7612.2832,1
750.8817,7600.4766,1
2489.9421,7619.9609,1
2484.9954,7602.8701,0
8993.1963,7614.8413,1
2938.6094,7594.2822,1
7563.8252,7617.1313,1
6554.2837,7602.7285,1
6727.9492,7592.5713,0
4280.4507,7608.6235,1
199.5213,7610.7495,1
7975.2964,7591.1665,1
7418.7451,7550.2622,1
5310.5215,7590.9009,1
6559.0488,7611.4053,1
3468.5974,7607.3037,1
6565.0942,7614.5537,1
4425.8052,7609.6768,1
9134.8213,7599.0503,1
9064.0869,7597.6035,1
6632.0059,7619.4771,1
6554.9771,7616.5049,1
1601.7069,7618.1289,1
8653.4072,7610.5874,1
1136.9164,7561.2935,1
6638.0088,7615.5615,1
5880.5415,7620.4829,1
6322.9639,7610.0518,1
2059.5505,7586.3472,1
359.1699,7610.6484,1
9202.3672,7610.189,1
9141.7432,7607.9429,1
8774.7148,7609.4395,1
1688.895,7606.249,0
1067.1022,7608.7803,1
7061.666,7612.876,1
2206.5308,7611.3452,1
3472.8401,7601.7114,1
5166.2178,7487.7544,1
5638.3047,7620.0234,1
5101.3359,7594.4692,1
5195.1929,7532.3564,1
4245.1426,7588.3965,1
8444.3242,7615.8887,1
7375.0669,7606.2754,1
1941.8142,7623.4722,1
9147.3076,7612.9575,1
9094.0049,7616.5098,1
4231.4585,7588.0659,1
3166.2556,7605.2935,0
6786.0088,7612.1348,1
8729.0234,7611.8345,1
2721.8735,7593.4692,1
9079.0381,7617.1421,1
3460.2747,7614.4746,1
9060.7471,7608.8477,1
755.3823,7608.1157,1
3152.4729,7598.5981,1
8128.5464,7623.0254,1
1783.4948,7594.8218,1
2131.0105,7597.2231,1
3933.8977,7594.5918,1
1505.8016,7617.7832,1
4269.1353,7618.8574,1
5255.6143,7585.0708,1
2154.5625,7583.4961,1
9155.9922,7594.062,1
738.0399,7604.7432,1
8718.4424,7622.6768,1
9073.3184,7610.0083,1
1778.0472,7600.6494,1
1689.3054,7615.4165,0
592.7921,7617.7812,1
3267.9917,7627.8398,1
2326.5154,7620.249,1
4639.2002,7612.1011,0
8685.4971,7585.2412,1
9190.6885,7609.1548,1
35.1682,7623.7812,0
9100.874,7615.3428,1
3085.8064,7603.8936,1
6621.854,7609.8442,1
8645.6377,7619.3247,1
8691.0449,7611.8374,1
7055.7002,7624.043,1
1074.6133,7622.2583,1
7555.5474,7624.7568,1
7771.0688,7602.9263,1
2194.6882,7574.2446,1
2807.9756,7615.563,1
9068.5732,7618.6167,1
7778.9385,7616.9116,1
2938.2905,7634.0225,1
4857.1572,7621.293,1
9077.2539,7593.2729,1
3874.5981,7629.2231,1
5647.2104,7616.9492,1
9087.9951,7604.7852,1
140.6661,7633.8862,1
6490.458,7626.3623,1
7781.9468,7606.0625,1
5227.0278,7455.2373,1
5251.5122,7630.2993,1
145.5404,7627.5815,1
1607.0565,7627.3389,1
4266.188,7604.667,1
7912.4429,7635.3433,1
1463.8501,7621.3286,1
745.7406,7597.1074,1
8668.2803,7614.5879,1
8960.1396,7619.333,1
6810.7979,7622.2529,1
6786.5615,7624.3647,1
8557.3818,7624.3306,1
2167.8223,7604.2427,1
4275.8081,7615.6558,1
729.7853,7604.6006,1
8293.3164,7625.2847,1
7065.3984,7608.6182,1
3226.0601,7623.0889,1
7050.4009,7627.7588,1
8032.8911,7627.7852,1
6401.8628,7610.7485,0
4820.145,7629.0449,1
4847.8486,7628.75,1
3144.9846,7603.5063,1
8289.1631,7631.7261,0
1085.3524,7623.6982,1
2449.2427,7618.7383,1
2806.4995,7638.9561,1
6034.5962,7624.2725,1
4227.042,7616.1973,1
2158.7856,7629.2563,1
8287.4121,7616.8184,1
8771.9502,7624.8887,1
4941.0552,7632.2617,0
2191.063,7627.4653,1
314.1161,7637.6235,1
335.0331,7614.2432,1
8659.291,7617.2612,1
7773.2417,7630.6226,0
4248.667,7604.2471,1
4214.9395,7641.0054,1
4996.6509,7640.9004,1
6794.8218,7633.3716,1
4435.0576,7636.0542,1
4187.1079,7619.6558,1
5631.6538,7627.0684,1
6949.9492,7634.2266,1
8688.2754,7623.0527,1
3865.2734,7629.7783,1
6807.7822,7629.2603,1
4612.5938,7626.6396,0
9174.2871,7622.252,1
1087.6003,7636.6978,1
1836.9733,7638.2979,1
7521.3975,7630.2979,1
4417.6582,7625.1782,1
2187.6511,7638.0361,1
1105.4463,7632.7925,1
698.2285,7624.6216,1
5223.3457,7567.6255,1
4195.4053,7617.4541,1
2830.8708,7634.1475,1
1833.9037,7631.4883,1
854.135,7628.8389,1
7399.9946,7641.811,1
1666.0215,7639.1318,0
2511.7908,7639.1821,0
9182.5518,7620.959,1
6351.1182,7639.1265,0
4468.7134,7643.9971,1
3089.3311,7625.834,1
841.8097,7628.4189,1
6341.2891,7626.001,0
7618.1782,7642.8203,1
7436.0195,7644.7217,1
765.4655,7616.5566,1
6346.1621,7622.0029,1
6355.231,7618.2466,0
3029.4075,7598.4263,1
8570.8018,7630.0317,1
347.2449,7594.1748,1
7935.1655,7632.6895,1
3406.2078,7629.7959,1
1271.6842,7642.2349,1
9102.208,7636.1226,1
1841.5583,7633.6919,1
343.1507,7616.0391,1
7210.957,7646.3062,1
4255.8535,7615.1035,1
3384.3557,7638.3125,1
6456.8906,7638.2949,1
4422.9233,7630.7671,1
8418.7305,7631.0156,1
7565.6143,7633.3696,1
1176.0149,7558.0737,1
4235.1104,7626.9341,1
9149.0459,7623.9692,1
8697.0781,7617.5444,1
9214.123,7621.4971,1
5875.4849,7634.2251,1
1076.2194,7634.1963,1
6573.123,7626.3433,1
4172.1533,7629.9146,1
561.8316,7644.1416,1
2684.7029,7642.0308,1
1144.3282,7647.9014,1
4176.5391,7617.7178,1
6804.9824,7645.1553,1
714.4447,7637.7402,1
7578.1216,7633.1172,1
368.2532,7630.9355,1
8709.1738,7620.3667,1
396.6842,7635.0693,1
4620.5889,7643.1401,1
7688.5137,7642.7749,1
8705.4902,7640.4951,1
3575.2358,7633.5039,1
6564.771,7638.2964,1
4274.749,7631.3379,1
8702.3486,7625.0586,1
1097.9248,7634.0723,1
2248.2126,7646.6919,1
2421.7073,7646.5029,1
4651.2817,7643.9067,1
2721.3503,7633.8828,1
7551.7026,7641.5342,1
6796.4233,7623.4404,1
6788.2661,7645.1094,1
7626.8818,7639.6318,1
5176.042,7581.9868,1
1057.0171,7645.2451,1
825.7122,7625.5586,1
826.487,7633.0171,1
7559.8877,7636.2939,1
6162.6948,7650.9888,1
8582.0674,7641.0801,1
2198.4529,7592.2222,1
5363.5776,7550.0093,1
6392.7031,7635.7036,0
3094.821,7648.1982,1
6562.3008,7643.0059,1
7572.4951,7632.4556,1
8673.6025,7621.9912,1
8569.0703,7642.1055,1
4232.7505,7633.1899,1
8759.2256,7620.4834,1
6421.769,7647.5938,0
4433.3066,7620.0825,1
1955.6014,7634.9443,1
757.3002,7623.0742,1
3088.5945,7633.5879,1
6607.6245,7620.0811,1
8681.0205,7631.3198,1
137.362,7644.0659,1
9208.8135,7632.4678,1
7726.7788,7643.8701,1
4637.9629,7621.2661,0
1071.8392,7644.7656,1
2864.6812,7654.9849,1
4855.541,7638.1362,1
869.9961,7631.377,1
6617.0586,7626.5903,1
784.6598,7638.6772,0
4556.3149,7647.2593,1
2094.917,7640.749,0
1532.3159,7645.9961,1
1511.5951,7643.3828,1
862.739,7638.7583,1
2564.1479,7532.5649,1
2682.9146,7652.2305,1
1658.2881,7644.7144,0
2235.2883,7657.0034,0
6409.7988,7644.6353,0
4407.5439,7642.8262,1
6417.3926,7644.3877,0
572.8463,7648.1201,1
8819.501,7658.0293,1
3794.9595,7657.9946,1
2361.4353,7655.2344,1
354.7525,7619.0596,1
6385.1353,7638.7598,0
835.1822,7621.7554,1
6334.8472,7620.5596,1
5204.8149,7553.3647,1
4884.3604,7657.5806,1
4427.3125,7641.499,1
5880.0332,7642.5259,1
393.9247,7641.7456,1
7361.4727,7644.9321,1
2704.0208,7644.7451,1
3802.4438,7657.4497,1
708.2433,7627.9702,1
2721.3159,7643.3696,1
4428.0103,7653.4331,1
376.8149,7658.5371,1
3260.9097,7633.9829,1
729.3741,7638.6484,1
4262.8906,7631.5503,1
373.701,7618.2827,1
4089.7908,7649.3887,1
5231.543,7593.521,1
5496.6411,7651.0815,1
8456.6748,7617.4727,1
8304.9219,7637.9062,0
2116.4082,7655.8633,0
1087.3225,7646.1523,1
3619.2476,7655.603,1
9177.9775,7630.5698,1
8296.8223,7643.7769,0
4232.6787,7641.9893,1
722.814,7620.5918,1
3174.4561,7649.5737,1
399.5049,7649.748,1
5403.8975,7649.1655,1
6795.1709,7649.7959,1
6362.8389,7633.1963,0
6650.3862,7659.7285,1
7134.8115,7655.1963,1
9168.1816,7608.8584,1
4855.2559,7648.1094,1
4123.4355,7652.9956,1
6292.6714,7649.3364,0
8337.9414,7650.5957,1
4232.3838,7606.6514,1
5877.8008,7650.6846,1
8673.0664,7637.0391,1
3085.1123,7651.9536,1
4275.0063,7637.1948,1
1163.6803,7643.8579,1
374.6896,7649.3584,1
739.1289,7630.2227,1
1937.8625,7653.8936,1
8965.1182,7631.7251,1
1025.9458,7666.5005,1
410.4001,7651.1675,1
9106.0215,7654.0298,1
2429.8691,7652.3232,1
6377.938,7623.1343,0
5276.2451,7573.3013,1
368.479,7644.4561,1
4435.019,7646.8882,1
3640.9431,7652.1465,1
2631.6096,7657.7451,1
5886.9707,7638.7871,1
2823.5828,7634.9653,1
561.3469,7653.2651,1
1955.5657,7642.9155,1
6371.4497,7653.5044,0
9105.9023,7646.6616,1
2828.0364,7661.9478,1
5873.5098,7661.814,1
389.6045,7627.4785,1
3487.7019,7666.9849,1
6091.0278,7659.4761,1
7751.2422,7659.2715,1
6739.5044,7662.813,1
4188.377,7667.8804,1
4364.335,7667.9053,1
9212.0762,7647.3989,1
4545.6167,7660.605,1
1063.7018,7654.9897,1
4864.481,7660.2153,1
424.5261,7651.3188,1
5441.269,7666.4297,1
7349.0957,7651.3384,1
468.1941,7666.1855,1
368.1211,7654.3931,1
6433.9126,7663.8535,0
4215.6851,7614.0698,1
4418.4219,7649.8262,1
2676.9358,7659.2119,1
2910.1208,7659.1426,1
2829.7759,7646.8984,1
5251.3965,7462.3447,1
499.514,7669.8018,0
8710.2393,7641.3418,1
4243.6367,7647.9146,1
3253.2725,7649.7529,1
4244.5967,7630.1255,1
9132.5244,7627.8691,1
5657.5483,7668.7354,1
482.9845,7670.9634,0
1966.8743,7633.3589,1
3697.991,7661.2539,1
4098.5645,7655.3838,1
7581.9722,7640.8989,1
188.2419,7665.4585,1
6421.7876,7656.918,0
239.455,7653.479,1
9117.7041,7634.5391,1
4993.5293,7673.812,0
5175.0493,7663.833,1
2785.7466,7658.9243,1
3076.2944,7643.7153,1
2693.4543,7661.4287,1
7773.5449,7611.8799,1
3051.4626,7671.2363,0
1071.1019,7652.6177,1
3826.8967,7670.144,1
8774.0771,7667.8096,1
2170.6855,7592.5898,1
5882.3481,7655.377,1
1063.0834,7662.5718,1
5143.1099,7671.1675,1
4845.8159,7644.4502,1
2034.1226,7658.25,1
170.2297,7655.1641,1
1317.2313,7665.1631,1
3759.7222,7662.6562,1
748.6189,7616.7471,1
7351.1636,7669.6177,1
6289.8872,7664.7007,0
4082.3716,7652.9385,1
1424.2238,7659.6665,1
4072.3379,7670.6821,1
4014.8064,7673.0615,1
6316.168,7673.1562,1
8151.1084,7663.3052,1
4060.5034,7665.9507,1
6029.0806,7654.7456,1
8116.8071,7675.4609,1
4205.4849,7622.3271,1
4198.3018,7668.9097,1
4435.2183,7661.1235,1
1432.9725,7669.5098,1
5167.9844,7552.6392,1
2787.6338,7666.8965,1
4065.074,7658.5762,0
5193.1792,7673.751,1
19.6636,7662.1338,1
1141.5383,7663.7163,1
2372.1113,7676.6626,1
5919.1846,7671.7163,1
1066.2897,7672.3018,1
2911.2317,7665.0068,1
3440.6687,7664.6733,1
174.1873,7669.6245,1
4501.4717,7668.9736,1
6282.6294,7677.4854,1
5593.5913,7679.7607,1
1152.054,7673.0918,1
5175.0674,7628.0337,1
4083.1504,7665.8457,1
1073.0477,7666.4863,1
9160.8711,7655.416,1
573.704,7670.9214,1
9201.3691,7642.623,1
1548.4318,7671.4507,1
3387.9377,7669.4927,1
769.6895,7628.313,1
5675.2476,7669.4678,1
6043.5757,7664.4937,1
6182.5586,7669.814,1
184.0876,7674.314,1
3276.0747,7666.9077,1
8772.0791,7658.0508,1
9199.2754,7663.3965,1
5213.748,7636.4517,1
4090.6357,7658.4961,1
4108.4478,7657.104,1
3086.6357,7669.9282,0
9190.2002,7634.5039,1
9146.4512,7675.6157,1
9175.4297,7653.3062,1
2146.0229,7573.9067,1
1742.3181,7667.75,0
4770.0376,7685.4966,1
7208.0161,7683.3057,1
2335.8579,7668.103,1
1650.684,7657.2744,1
7709.5249,7676.5986,1
3816.5015,7677.4985,1
4199.4604,7674.8823,1
3670.9512,7663.8335,1
5664.9409,7679.9951,1
6298.6577,7661.4541,0
6015.0142,7669.3203,1
7698.9995,7682.5039,1
5253.9639,7670.7734,1
8769.8594,7677.2964,1
1541.4241,7662.0474,1
2198.1233,7669.9233,0
2475.0779,7680.7119,1
6328.2881,7673.5854,1
3674.7119,7656.4551,1
9143.8623,7660.561,1
1437.9468,7668.7222,1
3066.5337,7674.0947,0
8329.2549,7658.4722,1
3673.2795,7678.5068,1
402.9381,7663.0815,1
178.1291,7654.0713,1
3709.3892,7664.6865,1
4065.6108,7674.4336,1
5151.6909,7653.6548,1
4725.1323,7676.9189,1
392.8106,7654.2192,1
1074.6865,7671.9731,1
5913.6753,7679.7373,1
1895.3174,7682.124,1
8118.999,7682.2334,1
6560.0479,7674.4731,1
9195.7266,7596.5718,1
8304.7324,7664.8374,0
3680.9651,7664.6826,1
5504.4824,7685.5361,1
4999.8691,7680.3335,1
1537.1173,7686.6533,1
3438.543,7679.1265,1
1457.5425,7676.4629,1
5094.2036,7673.6802,1
6303.667,7671.7959,0
8046.9917,7684.2974,1
3696.7454,7668.377,1
4006.5098,7681.5054,1
3831.2722,7680.0527,1
1450.9651,7656.4648,1
308.3083,7690.0103,1
3055.2485,7679.9951,0
7333.9321,7684.9224,1
4234.7881,7659.3853,1
7422.3657,7685.0474,1
1134.1614,7680.0273,1
6313.9189,7683.6729,1
3225.127,7688.5898,1
8313.4023,7646.5645,0
5444.6738,7688.606,1
7952.6353,7678.6084,1
4072.0071,7681.0127,1
8752.6631,7680.8955,1
843.2717,7688.4688,1
5911.3818,7667.4414,1
9213.6836,7690.8647,1
1096.3473,7685.7725,1
6390.1738,7622.0591,0
5671.7393,7681.8188,1
3679.824,7684.5884,1
412.4471,7675.2993,1
4053.8948,7661.2104,0
2693.9058,7651.0352,1
1537.5382,7677.1772,1
7171.4712,7687.4805,1
8009.4834,7674.1968,1
3705.1665,7688.0732,1
3082.5793,7660.8027,0
4554.5977,7677.6963,1
197.9168,7674.144,1
6708.7803,7687.7656,1
4833.3823,7636.1421,1
3048.2976,7683.2769,0
7703.0308,7685.9834,1
783.6588,7682.7183,1
4413.4697,7659.3755,1
3373.5552,7669.0732,1
566.7867,7681.6958,1
9144.4639,7641.3945,1
5169.2129,7598.3354,1
3820.8921,7681.894,1
3884.6514,7691.6392,1
8107.6025,7678.6602,1
5909.6235,7686.6108,1
4002.4819,7676.667,1
1582.2897,7677.2041,1
6040.1875,7679.9028,1
5780.7793,7687.1016,1
6334.229,7679.2803,1
4012.9634,7688.6455,1
3428.0652,7686.4321,1
224.8149,7683.3647,1
2488.5112,7678.0459,1
3073.9607,7676.5581,0
9139.9531,7681.939,1
7165.9712,7689.4985,1
5991.9673,7670.8921,1
1579.1849,7685.2676,1
5675.3711,7687.8965,1
4941.439,7683.123,0
3380.6016,7692.8584,1
8040.4253,7685.498,1
782.1493,7649.022,0
708.2531,7677.7871,1
5197.1348,7598.8462,1
4429.0156,7670.4922,1
6824.0962,7693.9922,1
5012.064,7689.312,1
4938.875,7696.5908,1
9125.4463,7653.4272,1
568.5121,7688.7529,1
5199.4663,7687.1597,1
3610.6794,7665.5171,1
4500.9033,7675.1094,1
445.5089,7685.3091,1
3891.7231,7682.0396,1
3434.6387,7696.2725,0
6019.291,7676.7354,1
2648.5781,7686.0039,1
7946.7134,7686.2056,1
9193.2354,7651.6885,1
2057.4336,7693.7852,1
6284.6431,7689.1714,1
9153.125,7687.2788,1
2177.679,7687.2983,0
5199.9365,7694.0903,1
4183.4751,7680.5879,1
1479.5098,7702.0396,1
4928.7832,7679.791,0
6183.8516,7689.3052,1
6905.1592,7689.4497,1
847.2192,7699.2544,1
1667.2546,7689.041,1
2066.3738,7697.7788,1
8321.0527,7665.7935,0
204.566,7670.4282,1
6363.7251,7692.8677,1
6044.0674,7653.5986,1
212.1983,7693.0527,1
363.2257,7638.3428,1
2477.3584,7695.5327,1
4348.2461,7681.5547,1
5653.0972,7684.3418,1
229.3452,7691.5117,1
3699.6467,7680.0854,1
175.2233,7680.1338,1
4510.7393,7681.002,1
4003.6428,7694.2354,1
1285.4884,7696.415,1
6034.832,7669.9482,1
1142.6063,7676.6343,1
3688.2898,7685.8911,1
5690.1597,7692.6602,1
6813.1333,7695.1079,1
3067.0278,7682.4932,0
4995.1606,7687.792,1
4990.5215,7694.8057,1
5780.4199,7695.021,1
8299.7344,7680.2246,0
2962.7844,7703.5205,0
8044.3843,7706.1758,1
3901.2151,7701.0,1
9135.6992,7669.6777,1
2464.9814,7692.874,1
6020.1191,7694.8975,1
2728.2646,7699.2246,1
9053.374,7702.1074,1
8293.5488,7663.3208,0
3696.0295,7690.2529,1
6258.1328,7687.7979,1
6306.876,7693.167,1
3979.365,7697.6138,1
5330.0894,7542.0835,1
6359.5947,7697.7676,1
9162.7578,7637.3315,1
1914.2175,7697.916,1
1554.088,7696.8188,1
4473.7002,7687.8955,1
7367.0894,7693.5415,1
6265.4634,7691.0815,1
4879.8018,7701.0015,0
1548.8687,7681.3228,1
6365.1284,7699.1626,1
7984.2656,7696.1372,1
5021.1812,7695.6885,1
9209.2969,7659.1011,1
3610.0823,7690.0439,1
2184.5198,7695.3335,0
2797.1023,7686.478,1
9146.3652,7695.3501,1
1198.0535,7697.6182,0
1434.6039,7682.7036,1
208.54,7683.2383,1
9199.041,7686.1816,1
2041.9055,7696.1294,1
4509.7988,7691.4419,1
4724.126,7684.8545,1
1716.4261,7698.2627,1
1557.385,7689.019,1
1138.2474,7691.4268,1
2288.4033,7704.5767,1
1612.3163,7707.335,1
2796.2869,7674.7207,1
7561.9971,7704.6011,1
5350.77,7692.4312,1
3131.1235,7707.0146,1
7696.2544,7692.1675,1
5521.8984,7697.896,1
9163.0684,7672.0918,1
160.9486,7698.6626,1
1484.1316,7710.4204,1
6313.1426,7700.2188,1
1643.8357,7703.2178,1
5676.8477,7698.1436,1
6248.4585,7692.9722,1
2192.0183,7696.4204,0
219.8129,7672.1084,1
5167.8682,7672.897,1
576.2764,7684.5166,1
788.1505,7692.5845,1
1289.3867,7705.6904,1
7981.2573,7703.3203,1
5994.9336,7693.7837,1
5490.6162,7694.6147,1
8013.4839,7714.0073,1
9173.8721,7687.4077,1
6776.4604,7703.8613,1
9176.2158,7665.3315,1
9122.9482,7704.2568,1
6770.1426,7709.3228,1
4924.7803,7701.6377,1
6566.8804,7680.1729,1
8703.9766,7709.4927,0
1206.2207,7700.0815,1
2824.3611,7702.2612,1
4358.9263,7702.2329,1
2059.1443,7701.9839,1
7756.9863,7690.9912,1
6819.0215,7714.9468,0
4357.4375,7689.3828,1
2727.7952,7707.249,1
3988.9155,7698.4429,1
5290.2524,7615.8276,1
155.1375,7691.9683,1
9135.4521,7693.3726,1
1920.9514,7710.7607,1
3988.9211,7686.9624,1
3462.0647,7707.0405,1
6813.1821,7707.0801,0
4680.6016,7716.7905,1
5996.7803,7680.125,1
194.4731,7682.5796,1
6528.8013,7709.5854,1
4206.0049,7699.0386,1
6293.1123,7685.2236,0
4498.8843,7690.4194,1
9194.6934,7674.7827,1
4734.0405,7700.7544,1
4705.2471,7712.4067,1
8634.4844,7703.2827,0
8949.499,7717.8062,1
7707.9658,7710.5552,1
1698.6844,7699.6733,1
165.6812,7690.2988,1
8310.3809,7676.1895,0
1966.9927,7715.4897,1
1663.8409,7696.8037,1
7720.0649,7706.5117,1
343.1826,7714.0859,1
3618.1111,7679.3262,1
5648.748,7680.5117,1
924.9573,7703.7144,1
8278.5352,7714.7617,0
4479.6118,7694.6162,1
4463.7598,7699.1255,1
8709.4902,7710.0063,0
5494.8584,7699.4868,1
9185.415,7680.9712,1
6803.332,7710.1152,0
6933.0273,7707.6533,1
6571.335,7696.6826,1
5892.4966,7715.0898,1
3689.7449,7698.3979,1
6652.0776,7713.6123,1
2195.3293,7708.7998,0
8290.5039,7715.5005,1
8309.2109,7715.9238,1
1655.9823,7703.542,1
8996.6182,7718.6685,1
4700.2803,7711.4731,1
1927.3379,7704.7178,1
7363.6943,7702.9409,1
6924.0879,7712.1582,1
8713.5986,7717.1055,0
6906.1987,7700.3428,1
829.5878,7702.0278,1
687.3908,7711.7246,0
3907.0139,7715.4839,1
1113.9912,7722.7041,1
2635.5359,7705.6313,1
2173.2078,7693.7959,0
696.1525,7712.6714,0
9136.9717,7709.0723,1
695.9877,7717.5127,0
7905.3594,7720.6309,1
5984.5293,7699.6855,1
5994.0669,7704.23,1
5674.4722,7716.605,1
3593.8411,7669.7578,1
6948.73,7716.501,1
2186.4043,7704.603,0
4195.9429,7692.269,1
1708.5928,7695.377,1
7388.3267,7705.5425,1
2819.9707,7711.6416,1
3750.8774,7713.855,1
1708.5593,7703.7212,1
1656.9756,7719.8223,1
5516.647,7692.665,1
2892.387,7708.2378,1
3381.1113,7704.0337,1
3379.9878,7678.7007,1
1290.4001,7721.7769,1
5016.2383,7709.0571,1
769.9697,7715.6045,1
1821.1008,7719.5728,1
3669.8184,7722.0088,1
7201.2021,7721.4097,1
879.8677,7715.3867,1
5002.4536,7701.8965,1
5395.8682,7721.8789,1
205.2589,7699.5088,1
2324.8555,7719.291,1
6809.5493,7721.9126,0
7198.8652,7717.3062,1
1193.5909,7704.9409,0
3663.0898,7704.6099,1
4013.3794,7708.0483,1
837.0707,7715.5469,1
1740.3414,7713.4224,1
5269.3184,7656.4976,1
3290.9624,7724.123,1
8821.8545,7723.9824,0
6827.334,7709.2427,1
1195.1449,7713.6704,0
7395.4458,7711.6675,1
7746.7524,7692.1685,1
3963.468,7728.978,1
7521.4863,7717.5107,1
5625.2974,7724.7402,1
1461.3719,7664.6543,1
5404.6445,7717.5405,1
5280.5361,7727.5347,1
1559.7328,7717.8862,1
5370.7002,7722.5415,1
6192.4272,7714.207,1
7995.957,7717.6445,1
5264.3101,7603.3979,1
8702.5918,7719.9126,0
3724.512,7708.6709,1
1514.7123,7713.998,1
3732.2307,7715.0225,1
7732.9189,7712.2217,1
3744.1738,7711.5571,1
959.9356,7712.3506,1
8896.2178,7728.4868,1
5286.4448,7725.7979,1
8005.0977,7718.0967,1
765.2606,7707.5308,1
5224.7832,7620.4453,1
7179.5054,7708.0186,1
8476.5059,7718.6826,1
3532.0325,7728.4956,1
5291.9648,7652.6118,1
3652.4551,7667.3682,1
3528.9038,7722.0586,1
9022.9941,7716.665,1
8293.4775,7710.5654,1
6440.0083,7729.5,0
1541.0267,7729.5059,1
3720.9316,7717.5186,1
9181.6777,7694.9878,1
1573.3243,7695.6738,1
9127.5654,7714.5088,1
7766.1465,7697.3032,1
3592.323,7718.1729,1
4873.4585,7707.001,0
9195.5859,7695.4189,1
2616.5061,7716.437,1
3602.488,7726.1953,1
1558.0632,7707.9878,1
6423.3638,7726.2549,0
2038.3279,7718.5229,1
7173.1348,7702.124,1
4863.1289,7720.1533,0
4870.0195,7720.1855,0
7978.5112,7717.3721,1
5243.7441,7722.4448,1
6183.0093,7722.9316,1
1325.4803,7730.061,1
1193.9946,7734.9482,1
5007.3359,7707.9917,1
8491.1768,7730.3438,1
4881.249,7732.4023,1
1638.9226,7727.3818,1
1509.8571,7716.4795,1
2652.9187,7723.1245,1
5539.1216,7713.6787,1
5269.3647,7681.2988,1
4773.1265,7733.4072,1
1192.9928,7720.6069,0
9183.1094,7718.626,1
7163.3848,7709.7686,1
6190.2378,7722.9575,1
6038.0723,7712.8169,1
3612.0239,7714.7744,1
3658.4507,7714.1504,1
9166.1621,7721.123,1
7529.9692,7724.1914,1
6703.2261,7720.2505,1
3593.9954,7725.6313,1
1579.6765,7714.0273,1
1064.8655,7719.1094,1
5384.9019,7725.3853,1
2672.3977,7725.4292,1
7988.3164,7725.2329,1
3708.1611,7726.1357,1
3464.8752,7737.8687,1
4875.6152,7724.9009,0
4858.104,7726.6299,1
5491.5205,7681.7593,1
2108.6069,7736.8174,1
2278.4856,7714.228,1
2668.967,7732.1899,1
6916.3926,7694.1265,1
3747.28,7723.0605,1
4487.2295,7699.9185,1
1268.0264,7727.7549,1
2626.4534,7718.7715,1
5258.4717,7727.8081,1
7781.6519,7716.7451,1
